file,line,tag,altKind,altValue
src/pages/SlidingGalleryVariations.jsx,2353,img,generic,
src/pages/SlidingGalleryVariations.jsx,2404,img,generic,
src/pages/SlidingGalleryVariations.jsx,2484,img,generic,
src/pages/SlidingGalleryVariations.jsx,2550,img,generic,
src/pages/SlidingGalleryVariations.jsx,2638,img,generic,
src/pages/SlidingGalleryVariations.jsx,2694,img,generic,
src/pages/SlidingGalleryVariations.jsx,2782,img,generic,
src/pages/SlidingGalleryVariations.jsx,2844,img,generic,
src/pages/SlidingGalleryVariations.jsx,2860,img,generic,
src/pages/SlidingGalleryVariations.jsx,2916,img,generic,
src/pages/SlidingGalleryVariations.jsx,3007,img,generic,
src/pages/SlidingGalleryVariations.jsx,3023,img,generic,
src/pages/SuperYachtOps.jsx,96,img,descriptive,HQ Aviation
src/pages/SuperYachtOps.jsx,344,img,descriptive,HQ superyacht helicopter operations
src/pages/Training.jsx,87,img,descriptive,Helicopter Flight Training at HQ Aviation
src/pages/Training.jsx,129,img,descriptive,Trial Helicopter Lesson
src/pages/TrainingFAQ.jsx,99,img,descriptive,HQ Aviation Instructor answering questions
src/pages/TypeRating.jsx,99,img,descriptive,HQ Aviation
src/pages/TypeRating.jsx,206,img,dynamic,aircraft.model
src/pages/TypeRating.jsx,516,img,descriptive,Helicopter cockpit
src/pages/TypeRating.jsx,616,img,descriptive,Helicopter in flight
src/pages/UsedAircraftDetail.jsx,683,Image,dynamic,img.alt || `${aircraft.model
src/pages/UsedAircraftDetail.jsx,710,Image,dynamic,img.alt || ''
src/pages/UsedAircraftDetail.jsx,878,Image,dynamic,images[currentSlide]?.alt || aircraft.model
src/pages/UsedSales.jsx,114,img,descriptive,HQ Aviation
src/pages/UsedSales.jsx,180,Image,dynamic,model
src/pages/UsedSales.jsx,196,Image,dynamic,img.alt || model
src/pages/UsedSales.jsx,440,Image,descriptive,Pre-Owned Helicopters
src/pages/UsedSales2.jsx,135,img,dynamic,model
src/pages/UsedSales2.jsx,156,img,dynamic,img.alt || model
src/pages/UsedSales2.jsx,280,img,descriptive,Pre-Owned Helicopters
src/pages/UsedSales2.jsx,308,img,descriptive,HQ Aviation
src/pages/UsedSalesVariations.jsx,121,img,descriptive,HQ Aviation
src/pages/UsedSalesVariations.jsx,157,img,dynamic,model
src/pages/UsedSalesVariations.jsx,173,img,dynamic,img.alt || model
src/pages/UsedSalesVariations.jsx,206,img,descriptive,Pre-Owned Helicopters
src/pages/UsedSalesVariations.jsx,269,img,descriptive,Pre-Owned
src/pages/UsedSalesVariations.jsx,312,img,descriptive,Pre-Owned
src/pages/UsedSalesVariations.jsx,379,img,descriptive,Pre-Owned
src/pages/UsedSalesVariations.jsx,412,img,descriptive,Helicopter on tarmac
src/pages/UsedSalesVariations.jsx,454,img,descriptive,Pre-Owned
src/pages/UsedSalesVariations.jsx,493,img,descriptive,Pre-Owned
src/pages/UsedSalesVariations.jsx,521,img,descriptive,Pre-Owned
src/pages/UsedSalesVariations.jsx,571,img,descriptive,Pre-Owned
src/pages/VideoSliderPicker.jsx,50,img,dynamic,v.title
src/pages/VideoSliderPicker.jsx,351,img,dynamic,v.title
src/pages/VideoSliderPicker.jsx,384,img,dynamic,v.title
src/pages/VideoSliderPicker.jsx,574,img,dynamic,v.title
src/pages/WallOfCoolCenterCardVariations.jsx,208,img,dynamic,img.alt
src/pages/WallOfCoolCenterCardVariations.jsx,214,img,dynamic,img.alt
src/pages/WallOfCoolCenterCardVariations2.jsx,196,img,dynamic,img.alt
src/pages/WallOfCoolCenterCardVariations2.jsx,202,img,dynamic,img.alt
src/pages/WallOfCoolCenterCardVariations3.jsx,349,img,dynamic,img.alt
src/pages/WallOfCoolCenterCardVariations3.jsx,355,img,dynamic,img.alt
src/pages/WallOfCoolCenterCardVariations4.jsx,498,img,dynamic,img.alt
src/pages/WallOfCoolCenterCardVariations4.jsx,504,img,dynamic,img.alt
src/pages/WallOfCoolCompassCard.jsx,225,img,dynamic,img.alt
src/pages/WallOfCoolCompassCard.jsx,231,img,dynamic,img.alt
src/pages/WallOfCoolFinalCard.jsx,59,img,dynamic,img.alt
src/pages/WallOfCoolFinalCard.jsx,65,img,dynamic,img.alt
src/pages/WallOfCoolFinalCardR66.jsx,29,img,generic,
src/pages/WallOfCoolFinalCardR66.jsx,45,img,generic,
src/pages/WallOfCoolFinalCardR66.jsx,58,img,generic,
src/pages/WallOfCoolFinalCardR66.jsx,71,img,generic,
src/pages/WallOfCoolFinalCardR66.jsx,100,img,dynamic,img.alt
src/pages/WallOfCoolFinalCardR66.jsx,106,img,dynamic,img.alt
src/pages/WallOfCoolFinalCardSky.jsx,56,img,dynamic,img.alt
src/pages/WallOfCoolFinalCardSky.jsx,62,img,dynamic,img.alt
src/pages/WallOfCoolGalleryGradientVariations.jsx,44,img,generic,
src/pages/WallOfCoolGalleryGradientVariations.jsx,60,img,dynamic,img.alt
src/pages/WallOfCoolGalleryGradientVariations.jsx,66,img,dynamic,img.alt
src/pages/WallOfCoolGradientVariations.jsx,45,img,generic,
src/pages/WallOfCoolGradientVariations.jsx,77,img,dynamic,img.alt
src/pages/WallOfCoolGradientVariations.jsx,91,img,generic,
src/pages/WallOfCoolGradientVariations.jsx,110,img,dynamic,img.alt
src/pages/WallOfCoolGradientVariations.jsx,116,img,dynamic,img.alt
src/pages/WallOfCoolTitleVariations.jsx,40,img,dynamic,img.alt
src/pages/WallOfCoolTitleVariations.jsx,136,img,dynamic,img.alt
src/pages/WallOfCoolTitleVariations.jsx,169,img,dynamic,img.alt
src/pages/WallOfCoolTitleVariations.jsx,194,img,dynamic,img.alt
src/pages/WallOfCoolTitleVariations.jsx,301,img,dynamic,img.alt
src/pages/WallOfCoolTitleVariations.jsx,308,img,dynamic,img.alt
src/pages/WallOfCoolVariations.jsx,84,img,dynamic,img.alt
src/pages/admin/AdminBlogEdit.jsx,307,img,dynamic,block.alt
src/pages/admin/AdminBlogEdit.jsx,490,img,dynamic,block.alt
src/pages/admin/AdminBlogEdit.jsx,648,img,descriptive,cover
src/pages/admin/AdminBlogEdit.jsx,712,img,descriptive,cover
src/pages/admin/AdminEditImagesMode.jsx,545,img,dynamic,img.alt ?? ''
src/pages/admin/AdminEditImagesMode.jsx,652,img,dynamic,img.name
src/pages/admin/AdminImages.jsx,165,img,dynamic,img.alt
src/pages/admin/AdminImages.jsx,259,img,dynamic,img.alt
src/pages/admin/AdminImages.jsx,337,img,dynamic,img.alt
src/pages/admin/AdminListingEdit.jsx,280,img,dynamic,img.alt
src/pages/admin/AdminMiscItemEdit.jsx,433,img,dynamic,img.alt
src/pages/admin/AdminPartEdit.jsx,261,img,dynamic,img.alt
src/pages/admin/AdminWallOfCool.jsx,410,img,generic,
src/pages/admin/AdminWallOfCool.jsx,507,img,dynamic,item.alt || ''
src/pages/admin/AdminWallOfCool.jsx,576,img,generic,
src/pages/admin/AdminWallOfCool.jsx,671,img,generic,
src/components/AwesomeComponents/EditorialGrid.jsx,71,img,dynamic,cell.alt
src/components/AwesomeComponents/EditorialGrid.jsx,552,img,dynamic,cell.alt
src/components/AwesomeComponents/EditorialGrid.jsx,562,img,dynamic,cell.alt
src/components/AwesomeComponents/EditorialGrid.jsx,570,img,dynamic,cell.alt
src/components/AwesomeComponents/EditorialGrid.jsx,611,img,dynamic,img?.alt || ''
src/components/AwesomeComponents/EditorialGrid.jsx,990,img,dynamic,allGalleryImages[fsSlide].alt
src/components/AwesomeComponents/EditorialGrid.jsx,1003,img,dynamic,img.alt
src/components/AwesomeComponents/EditorialGrid.jsx,1008,img,dynamic,img.alt
src/components/AwesomeComponents/EditorialGrid.jsx,1015,img,dynamic,img.alt
src/components/AwesomeComponents/EditorialGrid.jsx,1020,img,dynamic,img.alt
src/components/AwesomeComponents/PrecisionEngineering.jsx,61,img,generic,
src/components/Content/FounderSpotlight.jsx,30,img,descriptive,Captain Quentin Smith
src/components/Content/ScrollingStrips.jsx,135,img,generic,
src/components/Content/ScrollingStrips.jsx,154,img,generic,
src/components/Content/TeamPreview.jsx,34,img,descriptive,Quentin Smith
src/components/Content/TeamPreview.jsx,41,img,descriptive,Mackie Alcantara
src/components/Expeditions/ExpeditionBarcode.jsx,245,Image,dynamic,item.name
src/components/Expeditions/ExpeditionBarcode.jsx,320,Image,dynamic,`${selectedDestination.name
src/components/Expeditions/ExpeditionDepartureBoard.jsx,40,img,generic,
src/components/Expeditions/ExpeditionVideoSlider.jsx,233,img,dynamic,video.title
src/components/FinalDraftHeader.jsx,86,img,descriptive,HQ Aviation
src/components/Fleet/FleetShowcaseCarousel.jsx,39,img,descriptive,R22
src/components/Fleet/FleetShowcaseCarousel.jsx,45,img,descriptive,R44
src/components/Fleet/FleetShowcaseCarousel.jsx,52,img,descriptive,R66
src/components/Fleet/FleetShowcaseCarousel.jsx,58,img,descriptive,R88
src/components/Fleet/InteractiveFleetExplorer.jsx,77,img,dynamic,current.name
src/components/Fleet/ModelSpotlight.jsx,25,img,descriptive,Robinson R66
src/components/Fleet/R88Announcement.jsx,53,img,descriptive,Robinson R88
src/components/Footer.jsx,12,img,descriptive,HQ Aviation
src/components/Footer.jsx,49,img,descriptive,UK CAA
src/components/Footer.jsx,52,img,descriptive,Robinson Approved
src/components/FooterMinimal.jsx,65,img,descriptive,UK
src/components/Header.jsx,56,img,descriptive,HQ Aviation
src/components/HeroVariations.jsx,41,img,generic,
src/components/HeroVariations.jsx,60,img,generic,
src/components/HeroVariations.jsx,97,img,generic,
src/components/HeroVariations.jsx,111,img,generic,
src/components/HeroVariations.jsx,137,img,generic,
src/components/HeroVariations.jsx,148,img,generic,
src/components/HeroVariations.jsx,172,img,generic,
src/components/HeroVariations.jsx,202,img,generic,
src/components/HeroVariations.jsx,232,img,generic,
src/components/HeroVariations.jsx,254,img,generic,
src/components/HeroVariations.jsx,281,img,generic,
src/components/HeroVariations.jsx,310,img,generic,
src/components/HeroVariations.jsx,330,img,generic,
src/components/HeroVariations.jsx,354,img,generic,
src/components/HeroVariations.jsx,374,img,generic,
src/components/HeroVariations.jsx,395,img,generic,
src/components/HeroVariations.jsx,413,img,generic,
src/components/HeroVariations.jsx,441,img,generic,
src/components/HeroVariations.jsx,471,img,generic,
src/components/HeroVariations.jsx,484,img,generic,
src/components/HeroVariations.jsx,512,img,generic,
src/components/HeroVariations.jsx,515,img,generic,
src/components/HeroVariations.jsx,554,img,generic,
src/components/HeroVariations.jsx,592,img,generic,
src/components/HeroVariations.jsx,604,img,generic,
src/components/HeroVariations.jsx,625,img,generic,
src/components/HeroVariations.jsx,645,img,generic,
src/components/HeroVariations.jsx,677,img,generic,
src/components/HeroVariations.jsx,680,img,generic,
src/components/HeroVariations.jsx,698,img,generic,
src/components/HeroVariations.jsx,732,img,generic,
src/components/HeroVariations.jsx,765,img,generic,
src/components/HeroVariations.jsx,829,img,generic,
src/components/HeroVariations.jsx,903,img,generic,
src/components/HeroVariations.jsx,942,img,generic,
src/components/HeroVariations.jsx,967,img,generic,
src/components/HeroVariations.jsx,991,img,generic,
src/components/HeroVariations.jsx,1047,img,generic,
src/components/HeroVariations.jsx,1098,img,generic,
src/components/HeroVariations.jsx,1118,img,generic,
src/components/HeroVariations.jsx,1167,img,generic,
src/components/HeroVariations.jsx,1219,img,generic,
src/components/HeroVariations.jsx,1222,img,generic,
src/components/HeroVariations.jsx,1225,img,generic,
src/components/HeroVariations.jsx,1232,img,generic,
src/components/HeroVariations.jsx,1268,img,generic,
src/components/HeroVariations.jsx,1290,img,generic,
src/components/HeroVariations.jsx,1320,img,generic,
src/components/HeroVariations.jsx,1323,img,generic,
src/components/HeroVariations.jsx,1374,img,generic,
src/components/HeroVariations.jsx,1378,img,generic,
src/components/HeroVariations.jsx,1399,img,generic,
src/components/HeroVariations.jsx,1402,img,generic,
src/components/HeroVariations.jsx,1426,img,generic,
src/components/HeroVariations.jsx,1430,img,generic,
src/components/HeroVariations.jsx,1447,img,generic,
src/components/HeroVariations.jsx,1508,img,generic,
src/components/HeroVariations.jsx,1545,img,generic,
src/components/HeroVariations.jsx,1568,img,generic,
src/components/HeroVariations.jsx,1572,img,generic,
src/components/HeroVariations.jsx,1592,img,generic,
src/components/HeroVariations.jsx,1675,img,generic,
src/components/HeroVariations.jsx,1791,img,generic,
src/components/HeroVariations.jsx,1813,img,generic,
src/components/HeroVariations.jsx,2010,img,generic,
src/components/HeroVariations.jsx,2063,img,generic,
src/components/HeroVariations.jsx,2167,img,generic,
src/components/HeroVariations.jsx,2210,img,generic,
src/components/HeroVariations.jsx,2263,img,generic,
src/components/HeroVariations.jsx,2321,img,generic,
src/components/HeroVariations.jsx,2333,img,generic,
src/components/HeroVariations.jsx,2425,img,generic,
src/components/HeroVariations.jsx,2460,img,generic,
src/components/HeroVariations.jsx,2513,img,generic,
src/components/HeroVariations.jsx,2543,img,generic,
src/components/HeroVariations.jsx,2566,img,generic,
src/components/HeroVariations.jsx,2637,img,generic,
src/components/HeroVariations.jsx,2650,img,generic,
src/components/HeroVariations.jsx,2653,img,generic,
src/components/HeroVariations.jsx,2656,img,generic,
src/components/HeroVariations.jsx,2659,img,generic,
src/components/HeroVariations.jsx,2684,img,generic,
src/components/HeroVariations.jsx,2695,img,generic,
src/components/HeroVariations.jsx,2723,img,generic,
src/components/HeroVariations.jsx,2794,img,generic,
src/components/HeroVariations.jsx,2842,img,generic,
src/components/HeroVariations.jsx,2887,img,generic,
src/components/HeroVariations.jsx,2905,img,generic,
src/components/HeroVariations.jsx,2944,img,generic,
src/components/HeroVariations.jsx,2995,img,generic,
src/components/HeroVariations.jsx,3005,img,generic,
src/components/HeroVariations.jsx,3021,img,generic,
src/components/HeroVariations.jsx,3069,img,generic,
src/components/HeroVariations.jsx,3150,img,generic,
src/components/HeroVariations.jsx,3228,img,generic,
src/components/HeroVariations.jsx,3276,img,generic,
src/components/Image.jsx,42,img,empty,
src/components/Image.jsx,45,img,dynamic,alt
src/components/Image.jsx,94,img,dynamic,alt
src/components/Image.jsx,112,img,empty,
src/components/Image.jsx,114,img,dynamic,alt
src/compoAudited 1089 img/Image tags:
  descriptive: 389
  dynamic    : 385 (CMS-controlled, OK)
  generic    : 309 (needs rewrite)
  empty      : 6 (decorative or missing — review)
nents/Image.jsx,139,img,dynamic,alt
src/components/Image.jsx,156,img,empty,
src/components/Image.jsx,158,img,dynamic,alt
src/components/Image.test.jsx,51,Image,empty,
src/components/Image.test.jsx,54,Image,descriptive,opaque
src/components/Image.test.jsx,74,Image,descriptive,alpha
src/components/Image.test.jsx,89,Image,descriptive,cms
src/components/Image.test.jsx,111,Image,descriptive,hq-img
src/components/Image.test.jsx,128,img,empty,
src/components/Image.test.jsx,130,Image,descriptive,external
src/components/Image.test.jsx,146,Image,descriptive,opaque
src/components/Image.test.jsx,163,Image,empty,
src/components/Image.test.jsx,175,Image,descriptive,hero
src/components/Image.test.jsx,196,Image,descriptive,below
src/components/ImageSlot.jsx,12,img,dynamic,slotAlt || altProp || ''
src/components/Lifestyle/OwnershipBenefits.jsx,51,img,descriptive,Helicopter ownership lifestyle
src/components/LondonTourTicket.jsx,758,img,descriptive,R66 Turbine Helicopter
src/components/Maintenance/FacilityGallery.jsx,56,img,dynamic,img.alt
src/components/Maintenance/FacilityGallery.jsx,72,img,generic,
src/components/Maintenance/FacilityGallery.jsx,85,img,generic,
src/components/Maintenance/FacilityGalleryPicker.jsx,46,img,dynamic,img.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,148,img,dynamic,img.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,252,img,dynamic,images[0]?.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,269,img,dynamic,img.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,383,img,dynamic,images[0]?.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,399,img,dynamic,img.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,418,img,dynamic,img.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,553,img,dynamic,img.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,825,img,dynamic,img.alt
src/components/Maintenance/FacilityGalleryPicker.jsx,931,img,dynamic,images[current]?.alt
src/components/Maintenance/FacilityServicesCarousel.jsx,48,img,generic,
src/components/Maintenance/FacilityServicesDetail.jsx,54,img,generic,
src/components/Maintenance/FacilityServicesDetail.jsx,59,img,generic,
src/components/Maintenance/FacilityServicesDetail.jsx,68,img,generic,
src/components/Maintenance/FacilityServicesDetail.jsx,73,img,generic,
src/components/R66/R66Case.jsx,248,img,generic,
src/components/R66/R66Case.jsx,363,img,generic,
src/components/R66/R66Case.jsx,475,img,generic,
src/components/Rebuilds/BeforeAfter.jsx,81,img,dynamic,`${steps[rebuildStep].label
src/components/Rebuilds/BeforeAfter.jsx,89,img,dynamic,`${steps[rebuildStep].label
src/components/Trust/WallOfCoolSection.jsx,107,img,dynamic,img.alt || 'Wall of Cool'
src/components/WallOfCoolGr11.jsx,385,img,dynamic,img.alt
src/components/WallOfCoolGr11.jsx,408,img,dynamic,img.alt
src/components/WallOfCoolGr11.jsx,425,img,dynamic,img.alt
src/components/WallOfCoolGr11.jsx,443,img,generic,
src/components/WallOfCoolGr11.jsx,511,img,dynamic,img?.alt || ''
src/components/WallOfCoolGr11.jsx,667,img,dynamic,allImages[fsSlide].alt
src/components/WallOfCoolGr11.jsx,680,img,dynamic,img.alt
src/components/WallOfCoolGr11.jsx,685,img,dynamic,img.alt
src/components/WallOfCoolGr11.jsx,692,img,dynamic,img.alt
src/components/WallOfCoolGr11.jsx,697,img,dynamic,img.alt
src/components/admin/ImageEditDrawer.jsx,161,img,dynamic,img.alt
src/components/admin/MediaLibraryPicker.jsx,161,img,dynamic,img.name
src/components/booking/ProductInfoModal.jsx,37,img,dynamic,primary.alt || item.name
src/components/booking/ProductInfoModal.jsx,47,img,generic,
src/components/booking/ReferralOfferCard.jsx,47,img,dynamic,freeItem.name
src/components/checkout/DiscoveryAddons.jsx,61,img,dynamic,item.name
